"","GeneName","GeneID","PathwayNum","PathwayName","pvalue"
"","PDPK1","5170","hsa01524","Platinum drug resistance","0.00907960199004987"
"","PDPK1","5170","hsa03320","PPAR signaling pathway","0.0095771144278608"
"","PDPK1","5170","hsa05215","Prostate cancer","0.0120646766169155"
"","PDPK1","5170","hsa05231","Choline metabolism in cancer","0.0121890547263681"
"","PDPK1","5170","hsa04660","T cell receptor signaling pathway","0.0129353233830845"
"","PDPK1","5170","hsa04931","Insulin resistance","0.0134328358208955"
"","PDPK1","5170","hsa05145","Toxoplasmosis","0.0139303482587065"
"","PDPK1","5170","hsa04071","Sphingolipid signaling pathway","0.0148009950248759"
"","PDPK1","5170","hsa04722","Neurotrophin signaling pathway","0.0148009950248759"
"","PDPK1","5170","hsa04152","AMPK signaling pathway","0.0149253731343284"
"","PDPK1","5170","hsa04919","Thyroid hormone signaling pathway","0.0150497512437812"
"","PDPK1","5170","hsa04068","FoxO signaling pathway","0.0162935323383085"
"","PDPK1","5170","hsa04210","Apoptosis","0.0169154228855722"
"","PDPK1","5170","hsa04140","Autophagy - animal","0.0170398009950251"
"","PDPK1","5170","hsa04910","Insulin signaling pathway","0.0172885572139305"
"","PDPK1","5170","hsa04150","mTOR signaling pathway","0.0192786069651742"
"","PDPK1","5170","hsa04510","Focal adhesion","0.025"
"","PDPK1","5170","hsa05205","Proteoglycans in cancer","0.0254975124378108"
"","PDPK1","5170","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","PGK1","5230","hsa00010","Glycolysis / Gluconeogenesis","0.00845771144278606"
"","PGK1","5230","hsa01230","Biosynthesis of amino acids","0.00932835820895528"
"","PGK1","5230","hsa04066","HIF-1 signaling pathway","0.0135572139303481"
"","PGK1","5230","hsa01200","Carbon metabolism","0.0145522388059701"
"","PGK2","5232","hsa00010","Glycolysis / Gluconeogenesis","0.00845771144278606"
"","PGK2","5232","hsa01230","Biosynthesis of amino acids","0.00932835820895528"
"","PGK2","5232","hsa04066","HIF-1 signaling pathway","0.0135572139303481"
"","PGK2","5232","hsa01200","Carbon metabolism","0.0145522388059701"
"","PHKG1","5260","hsa04922","Glucagon signaling pathway","0.0131840796019902"
"","PHKG1","5260","hsa04910","Insulin signaling pathway","0.0172885572139305"
"","PHKG1","5260","hsa04020","Calcium signaling pathway","0.0240049751243782"
"","PHKG2","5261","hsa04922","Glucagon signaling pathway","0.0131840796019902"
"","PHKG2","5261","hsa04910","Insulin signaling pathway","0.0172885572139305"
"","PHKG2","5261","hsa04020","Calcium signaling pathway","0.0240049751243782"
"","PI4KA","5297","hsa00562","Inositol phosphate metabolism","0.00920398009950263"
"","PI4KA","5297","hsa04070","Phosphatidylinositol signaling system","0.012313432835821"
"","PI4KB","5298","hsa00562","Inositol phosphate metabolism","0.00920398009950263"
"","PI4KB","5298","hsa04070","Phosphatidylinositol signaling system","0.012313432835821"
"","PIM1","5292","hsa05221","Acute myeloid leukemia","0.00833333333333341"
"","PIM1","5292","hsa04933","AGE-RAGE signaling pathway in diabetic complications","0.0124378109452737"
"","PIM1","5292","hsa04630","JAK-STAT signaling pathway","0.0201492537313435"
"","PIM1","5292","hsa05206","MicroRNAs in cancer","0.0385572139303484"
"","PIN1","5300","hsa04622","RIG-I-like receptor signaling pathway","0.00870646766169159"
"","PKN1","5585","hsa05135","Yersinia infection","0.0149253731343284"
"","PKN1","5585","hsa04621","NOD-like receptor signaling pathway","0.0225124378109454"
"","PKN1","5585","hsa05132","Salmonella infection","0.0266169154228858"
"","PKN1","5585","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","PKN2","5586","hsa05135","Yersinia infection","0.0149253731343284"
"","PKN2","5586","hsa04621","NOD-like receptor signaling pathway","0.0225124378109454"
"","PKN2","5586","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","PKN3","29941","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","PLCB1","23236","hsa05143","African trypanosomiasis","0.00460199004975126"
"","PLCB1","23236","hsa04973","Carbohydrate digestion and absorption","0.00584577114427864"
"","PLCB1","23236","hsa04961","Endocrine and other factor-regulated calcium reabsorption","0.00659203980099499"
"","PLCB1","23236","hsa04730","Long-term depression","0.00746268656716431"
"","PLCB1","23236","hsa04929","GnRH secretion","0.00796019900497513"
"","PLCB1","23236","hsa04927","Cortisol synthesis and secretion","0.00808457711442789"
"","PLCB1","23236","hsa04720","Long-term potentiation","0.00833333333333341"
"","PLCB1","23236","hsa04924","Renin secretion","0.00858208955223894"
"","PLCB1","23236","hsa00562","Inositol phosphate metabolism","0.00920398009950263"
"","PLCB1","23236","hsa04918","Thyroid hormone synthesis","0.00932835820895528"
"","PLCB1","23236","hsa04971","Gastric acid secretion","0.00945273631840793"
"","PLCB1","23236","hsa04911","Insulin secretion","0.0106965174129352"
"","PLCB1","23236","hsa04540","Gap junction","0.0109452736318408"
"","PLCB1","23236","hsa04970","Salivary secretion","0.0113184079601991"
"","PLCB1","23236","hsa04912","GnRH signaling pathway","0.0115671641791045"
"","PLCB1","23236","hsa04713","Circadian entrainment","0.0120646766169155"
"","PLCB1","23236","hsa04925","Aldosterone synthesis and secretion","0.0121890547263681"
"","PLCB1","23236","hsa04070","Phosphatidylinositol signaling system","0.012313432835821"
"","PLCB1","23236","hsa04750","Inflammatory mediator regulation of TRP channels","0.0124378109452737"
"","PLCB1","23236","hsa04933","AGE-RAGE signaling pathway in diabetic complications","0.0124378109452737"
"","PLCB1","23236","hsa04916","Melanogenesis","0.0125621890547265"
"","PLCB1","23236","hsa04972","Pancreatic secretion","0.0126865671641793"
"","PLCB1","23236","hsa05142","Chagas disease (American trypanosomiasis)","0.0126865671641793"
"","PLCB1","23236","hsa05146","Amoebiasis","0.0126865671641793"
"","PLCB1","23236","hsa04922","Glucagon signaling pathway","0.0131840796019902"
"","PLCB1","23236","hsa04928","Parathyroid hormone synthesis, secretion and action","0.0131840796019902"
"","PLCB1","23236","hsa04725","Cholinergic synapse","0.0140547263681592"
"","PLCB1","23236","hsa04724","Glutamatergic synapse","0.0141791044776119"
"","PLCB1","23236","hsa04726","Serotonergic synapse","0.0143034825870648"
"","PLCB1","23236","hsa04071","Sphingolipid signaling pathway","0.0148009950248759"
"","PLCB1","23236","hsa04935","Growth hormone synthesis, secretion and action","0.0148009950248759"
"","PLCB1","23236","hsa04919","Thyroid hormone signaling pathway","0.0150497512437812"
"","PLCB1","23236","hsa04611","Platelet activation","0.0154228855721393"
"","PLCB1","23236","hsa04926","Relaxin signaling pathway","0.0160447761194032"
"","PLCB1","23236","hsa04270","Vascular smooth muscle contraction","0.0164179104477612"
"","PLCB1","23236","hsa04728","Dopaminergic synapse","0.0164179104477612"
"","PLCB1","23236","hsa05017","Spinocerebellar ataxia","0.0165422885572138"
"","PLCB1","23236","hsa04371","Apelin signaling pathway","0.0170398009950251"
"","PLCB1","23236","hsa04915","Estrogen signaling pathway","0.0171641791044775"
"","PLCB1","23236","hsa04072","Phospholipase D signaling pathway","0.018407960199005"
"","PLCB1","23236","hsa04723","Retrograde endocannabinoid signaling","0.018407960199005"
"","PLCB1","23236","hsa04261","Adrenergic signaling in cardiomyocytes","0.0185323383084578"
"","PLCB1","23236","hsa04921","Oxytocin signaling pathway","0.0191542288557215"
"","PLCB1","23236","hsa04934","Cushing syndrome","0.0192786069651742"
"","PLCB1","23236","hsa04310","Wnt signaling pathway","0.0199004975124379"
"","PLCB1","23236","hsa04022","cGMP-PKG signaling pathway","0.0207711442786072"
"","PLCB1","23236","hsa04621","NOD-like receptor signaling pathway","0.0225124378109454"
"","PLCB1","23236","hsa04062","Chemokine signaling pathway","0.0235074626865672"
"","PLCB1","23236","hsa04020","Calcium signaling pathway","0.0240049751243782"
"","PLCB1","23236","hsa04015","Rap1 signaling pathway","0.0261194029850746"
"","PLCB1","23236","hsa05163","Human cytomegalovirus infection","0.0279850746268657"
"","PLCB1","23236","hsa05131","Shigellosis","0.0297263681592042"
"","PLCB1","23236","hsa05016","Huntington disease","0.0380597014925372"
"","PLCB1","23236","hsa05010","Alzheimer disease","0.0458955223880598"
"","PLCG1","5335","hsa05110","Vibrio cholerae infection","0.0062189054726367"
"","PLCG1","5335","hsa04370","VEGF signaling pathway","0.00733830845771155"
"","PLCG1","5335","hsa05223","Non-small cell lung cancer","0.00820895522388065"
"","PLCG1","5335","hsa04664","Fc epsilon RI signaling pathway","0.00845771144278606"
"","PLCG1","5335","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","0.00870646766169159"
"","PLCG1","5335","hsa00562","Inositol phosphate metabolism","0.00920398009950263"
"","PLCG1","5335","hsa05214","Glioma","0.00932835820895528"
"","PLCG1","5335","hsa01521","EGFR tyrosine kinase inhibitor resistance","0.00982587064676621"
"","PLCG1","5335","hsa04012","ErbB signaling pathway","0.0105721393034826"
"","PLCG1","5335","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","0.0110696517412936"
"","PLCG1","5335","hsa04658","Th1 and Th2 cell differentiation","0.0114427860696519"
"","PLCG1","5335","hsa04666","Fc gamma R-mediated phagocytosis","0.0115671641791045"
"","PLCG1","5335","hsa05231","Choline metabolism in cancer","0.0121890547263681"
"","PLCG1","5335","hsa04070","Phosphatidylinositol signaling system","0.012313432835821"
"","PLCG1","5335","hsa04750","Inflammatory mediator regulation of TRP channels","0.0124378109452737"
"","PLCG1","5335","hsa04933","AGE-RAGE signaling pathway in diabetic complications","0.0124378109452737"
"","PLCG1","5335","hsa04064","NF-kappa B signaling pathway","0.0129353233830845"
"","PLCG1","5335","hsa04660","T cell receptor signaling pathway","0.0129353233830845"
"","PLCG1","5335","hsa04659","Th17 cell differentiation","0.0133084577114427"
"","PLCG1","5335","hsa04066","HIF-1 signaling pathway","0.0135572139303481"
"","PLCG1","5335","hsa04670","Leukocyte transendothelial migration","0.0140547263681592"
"","PLCG1","5335","hsa04722","Neurotrophin signaling pathway","0.0148009950248759"
"","PLCG1","5335","hsa04935","Growth hormone synthesis, secretion and action","0.0148009950248759"
"","PLCG1","5335","hsa05135","Yersinia infection","0.0149253731343284"
"","PLCG1","5335","hsa04919","Thyroid hormone signaling pathway","0.0150497512437812"
"","PLCG1","5335","hsa04650","Natural killer cell mediated cytotoxicity","0.0162935323383085"
"","PLCG1","5335","hsa04072","Phospholipase D signaling pathway","0.018407960199005"
"","PLCG1","5335","hsa05225","Hepatocellular carcinoma","0.0208955223880598"
"","PLCG1","5335","hsa04360","Axon guidance","0.0225124378109454"
"","PLCG1","5335","hsa05167","Kaposi sarcoma-associated herpesvirus infection","0.0235074626865672"
"","PLCG1","5335","hsa04020","Calcium signaling pathway","0.0240049751243782"
"","PLCG1","5335","hsa05205","Proteoglycans in cancer","0.0254975124378108"
"","PLCG1","5335","hsa04015","Rap1 signaling pathway","0.0261194029850746"
"","PLCG1","5335","hsa05170","Human immunodeficiency virus 1 infection","0.0263681592039802"
"","PLCG1","5335","hsa04014","Ras signaling pathway","0.0288557213930349"
"","PLCG1","5335","hsa05131","Shigellosis","0.0297263681592042"
"","PLCG1","5335","hsa05012","Parkinson disease","0.0309701492537314"
"","PLCG1","5335","hsa05206","MicroRNAs in cancer","0.0385572139303484"
"","PLCG2","5336","hsa05110","Vibrio cholerae infection","0.0062189054726367"
"","PLCG2","5336","hsa04370","VEGF signaling pathway","0.00733830845771155"
"","PLCG2","5336","hsa05223","Non-small cell lung cancer","0.00820895522388065"
"","PLCG2","5336","hsa04664","Fc epsilon RI signaling pathway","0.00845771144278606"
"","PLCG2","5336","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","0.00870646766169159"
"","PLCG2","5336","hsa00562","Inositol phosphate metabolism","0.00920398009950263"
"","PLCG2","5336","hsa05214","Glioma","0.00932835820895528"
"","PLCG2","5336","hsa01521","EGFR tyrosine kinase inhibitor resistance","0.00982587064676621"
"","PLCG2","5336","hsa04662","B cell receptor signaling pathway","0.0101990049751243"
"","PLCG2","5336","hsa04012","ErbB signaling pathway","0.0105721393034826"
"","PLCG2","5336","hsa04666","Fc gamma R-mediated phagocytosis","0.0115671641791045"
"","PLCG2","5336","hsa04070","Phosphatidylinositol signaling system","0.012313432835821"
"","PLCG2","5336","hsa04750","Inflammatory mediator regulation of TRP channels","0.0124378109452737"
"","PLCG2","5336","hsa04933","AGE-RAGE signaling pathway in diabetic complications","0.0124378109452737"
"","PLCG2","5336","hsa04064","NF-kappa B signaling pathway","0.0129353233830845"
"","PLCG2","5336","hsa04625","C-type lectin receptor signaling pathway","0.0129353233830845"
"","PLCG2","5336","hsa04066","HIF-1 signaling pathway","0.0135572139303481"
"","PLCG2","5336","hsa04670","Leukocyte transendothelial migration","0.0140547263681592"
"","PLCG2","5336","hsa04722","Neurotrophin signaling pathway","0.0148009950248759"
"","PLCG2","5336","hsa04935","Growth hormone synthesis, secretion and action","0.0148009950248759"
"","PLCG2","5336","hsa04919","Thyroid hormone signaling pathway","0.0150497512437812"
"","PLCG2","5336","hsa04611","Platelet activation","0.0154228855721393"
"","PLCG2","5336","hsa04380","Osteoclast differentiation","0.0159203980099502"
"","PLCG2","5336","hsa04650","Natural killer cell mediated cytotoxicity","0.0162935323383085"
"","PLCG2","5336","hsa04072","Phospholipase D signaling pathway","0.018407960199005"
"","PLCG2","5336","hsa05225","Hepatocellular carcinoma","0.0208955223880598"
"","PLCG2","5336","hsa04360","Axon guidance","0.0225124378109454"
"","PLCG2","5336","hsa05167","Kaposi sarcoma-associated herpesvirus infection","0.0235074626865672"
"","PLCG2","5336","hsa04020","Calcium signaling pathway","0.0240049751243782"
"","PLCG2","5336","hsa05169","Epstein-Barr virus infection","0.025"
"","PLCG2","5336","hsa05205","Proteoglycans in cancer","0.0254975124378108"
"","PLCG2","5336","hsa05170","Human immunodeficiency virus 1 infection","0.0263681592039802"
"","PLCG2","5336","hsa04014","Ras signaling pathway","0.0288557213930349"
"","PLCG2","5336","hsa05131","Shigellosis","0.0297263681592042"
"","PLCG2","5336","hsa05206","MicroRNAs in cancer","0.0385572139303484"
"","PLD1","5337","hsa00565","Ether lipid metabolism","0.00584577114427864"
"","PLD1","5337","hsa05212","Pancreatic cancer","0.00945273631840793"
"","PLD1","5337","hsa04666","Fc gamma R-mediated phagocytosis","0.0115671641791045"
"","PLD1","5337","hsa04912","GnRH signaling pathway","0.0115671641791045"
"","PLD1","5337","hsa00564","Glycerophospholipid metabolism","0.0121890547263681"
"","PLD1","5337","hsa05231","Choline metabolism in cancer","0.0121890547263681"
"","PLD1","5337","hsa04928","Parathyroid hormone synthesis, secretion and action","0.0131840796019902"
"","PLD1","5337","hsa04724","Glutamatergic synapse","0.0141791044776119"
"","PLD1","5337","hsa04071","Sphingolipid signaling pathway","0.0148009950248759"
"","PLD1","5337","hsa04072","Phospholipase D signaling pathway","0.018407960199005"
"","PLD1","5337","hsa04024","cAMP signaling pathway","0.026865671641791"
"","PLD1","5337","hsa04014","Ras signaling pathway","0.0288557213930349"
"","PLD1","5337","hsa04144","Endocytosis","0.0307213930348259"
"","PLD2","5338","hsa00565","Ether lipid metabolism","0.00584577114427864"
"","PLD2","5338","hsa05212","Pancreatic cancer","0.00945273631840793"
"","PLD2","5338","hsa04666","Fc gamma R-mediated phagocytosis","0.0115671641791045"
"","PLD2","5338","hsa04912","GnRH signaling pathway","0.0115671641791045"
"","PLD2","5338","hsa00564","Glycerophospholipid metabolism","0.0121890547263681"
"","PLD2","5338","hsa05231","Choline metabolism in cancer","0.0121890547263681"
"","PLD2","5338","hsa04928","Parathyroid hormone synthesis, secretion and action","0.0131840796019902"
"","PLD2","5338","hsa04724","Glutamatergic synapse","0.0141791044776119"
"","PLD2","5338","hsa04071","Sphingolipid signaling pathway","0.0148009950248759"
"","PLD2","5338","hsa04072","Phospholipase D signaling pathway","0.018407960199005"
"","PLD2","5338","hsa04024","cAMP signaling pathway","0.026865671641791"
"","PLD2","5338","hsa04014","Ras signaling pathway","0.0288557213930349"
"","PLD2","5338","hsa04144","Endocytosis","0.0307213930348259"
"","PLK1","5347","hsa04914","Progesterone-mediated oocyte maturation","0.012313432835821"
"","PLK1","5347","hsa04110","Cell cycle","0.0154228855721393"
"","PLK1","5347","hsa04114","Oocyte meiosis","0.0159203980099502"
"","PLK1","5347","hsa04068","FoxO signaling pathway","0.0162935323383085"
