ProtClass,Target,Molecule,ScaID
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,YFWCDHZKTPLXKQ-UHFFFAOYSA-N,Sca275155
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,XGYFNELDYNKIEO-UHFFFAOYSA-N,Sca214982
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,SOWMPGHFKGHWIR-UHFFFAOYSA-N,Sca136791
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,UZTAAWAQVIBPOP-UHFFFAOYSA-N,Sca959
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,NNQKMQAEDVSGIJ-UHFFFAOYSA-N,Sca166134
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,PBBVBMHRDGDRRA-AWEZNQCLSA-N,Sca26782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,BSBQPLUISHJULY-UHFFFAOYSA-N,Sca211236
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,ZJNWHPUASPOUFY-UHFFFAOYSA-N,Sca275155
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,UKXBJWFWOIBXLA-UHFFFAOYSA-N,Sca261967
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,BSLRFNAVGVDTIM-UHFFFAOYSA-N,Sca275198
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,KKVYYGGCHJGEFJ-UHFFFAOYSA-N,Sca157351
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,VBXMMKOVEQTSID-UHFFFAOYSA-N,Sca972
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,VBXMMKOVEQTSID-UHFFFAOYSA-N,Sca959
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,WLDJWYYFZMRYAZ-QFIPXVFZSA-N,Sca275167
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,VGHGSNOCPAQYIA-UHFFFAOYSA-N,Sca47738
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,DATHYHLOJYBUAS-UHFFFAOYSA-N,Sca149250
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,KABJVMJWLHOYFO-UHFFFAOYSA-N,Sca959
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,PJJYEJOYFHFLRW-UHFFFAOYSA-N,Sca235398
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,MRPOACDQGFMWBR-VYRBHSGPSA-N,Sca26751
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,ZZBKEJNYVUATIW-GMAHTHKFSA-N,Sca148868
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,UYOJMJVLQBMLJD-HPNDGRJYSA-N,Sca123344
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,RNZNNJPRWLAARQ-UHFFFAOYSA-N,Sca104782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,WUYUTPYOOPWWFT-UHFFFAOYSA-N,Sca149082
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,QHUDPFOODLMGQO-UHFFFAOYSA-N,Sca218541
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,CBWHWLUSSFEGLA-UHFFFAOYSA-N,Sca157352
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,FTUGGBSHBYYNOW-UHFFFAOYSA-N,Sca275152
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,JTUOQTSUUNRMJL-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,MLSAQOINCGAULQ-QFMPWRQOSA-N,Sca119292
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,UPEJCLCLSGLFGB-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,QLCVZRYQHBSADC-UHFFFAOYSA-N,Sca253100
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,MXYHHRUNCDZTKO-UHFFFAOYSA-N,Sca275186
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,UAQFLCCYSVWUFS-UHFFFAOYSA-N,Sca149205
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,DABNWVFIPGBOEE-UHFFFAOYSA-N,Sca28760
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,UDYJFMPIXFDZRG-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,NMGQBHKJOZFEDA-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,USTQEUSYKXURJE-LLVKDONJSA-N,Sca26782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,NLEDJQSTADSKAK-UHFFFAOYSA-N,Sca204596
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,KWEFZSZCLBHIEQ-YYADALCUSA-N,Sca123346
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,KWEFZSZCLBHIEQ-YYADALCUSA-N,Sca123398
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,GQDIEXXTSJEMLK-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,VWJFPTLWJMRYOZ-UHFFFAOYSA-N,Sca93399
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,FPWUSMQPGFKDHT-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,PUBCLWUVHVHRIZ-UHFFFAOYSA-N,Sca275142
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,IIDTUADQWHMXCU-UHFFFAOYSA-N,Sca769
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,ONVDHHGLDDAZRU-UHFFFAOYSA-N,Sca396
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,DGRUURZRKSORIM-UHFFFAOYSA-N,Sca136743
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,QECCAWDDZJLAKL-UHFFFAOYSA-N,Sca275181
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,FPLRMYGGQYVCJG-UHFFFAOYSA-N,Sca128701
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,LKBMDAOAXHXADV-UHFFFAOYSA-N,Sca93707
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,CNDJHJOZDIWJPS-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,IXCBDRFKZLQUCE-UHFFFAOYSA-N,Sca275164
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,TUHQCFIFPPXTLF-UHFFFAOYSA-N,Sca191154
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,HPMBPVUWGMRNIX-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,GJORKFGZQPJBPU-UHFFFAOYSA-N,Sca157352
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,OKGNZEREGSRADT-LBPRGKRZSA-N,Sca104762
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,STYRMQOOVKCOCM-CSPMQSEGSA-N,Sca123346
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,IROGUKJVAOHNCZ-UHFFFAOYSA-N,Sca275142
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,IDLIZJWWQMZOEP-UHFFFAOYSA-N,Sca141997
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,NLHOWBQQPCBEPZ-UHFFFAOYSA-N,Sca94701
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,IRDPPYAERNGDPE-UHFFFAOYSA-N,Sca275186
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,SCUGTCMSRMQNNQ-UHFFFAOYSA-N,Sca263651
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,CUPDAZFMKZKJEG-UHFFFAOYSA-N,Sca94702
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,CJQIUJARLBWAAK-UHFFFAOYSA-N,Sca7967
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,XPLFQVYYHOHJKT-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,VWBONYFKEMSEAV-UHFFFAOYSA-N,Sca7967
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,SEOLDYFMKMKGLS-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,YJPQMIQMTGFJMV-UHFFFAOYSA-N,Sca16374
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,XADYXVPCODESLX-AWEZNQCLSA-N,Sca26782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,FBJYRNGBDFBGRM-ZEQRLZLVSA-N,Sca148868
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,QKYKUTTWIHRLFI-HNNXBMFYSA-N,Sca243492
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,MHZQGPLDTLQICR-UHFFFAOYSA-N,Sca180754
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,AYUVTOFTSPATMT-UHFFFAOYSA-N,Sca28761
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,YBTZROQGXQXJCA-OAQYLSRUSA-N,Sca11251
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,WHWSNJNEODHCAR-UHFFFAOYSA-N,Sca104782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,SMPZSQIXFODPDJ-UHFFFAOYSA-N,Sca157352
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,AFASZXUNTTVSQE-AWEZNQCLSA-N,Sca104762
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,YKZSYYCQJRZFMI-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,QIPIVWOFVWLIOY-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,ITQHGSRALARQKR-UHFFFAOYSA-N,Sca26782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,NRQIJWIEEFFCNG-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,ARMYNGCDLOKDLO-UHFFFAOYSA-N,Sca511
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,XFXIISXNIPIZIZ-UHFFFAOYSA-N,Sca214976
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,FAGJFBOKLUFLLZ-AWEZNQCLSA-N,Sca104762
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,ZUTNYYUYPPGORK-UHFFFAOYSA-N,Sca26782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,GHNAHBBVAPPKKC-UHFFFAOYSA-N,Sca511
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,OCYFPMVYKUWKCZ-UHFFFAOYSA-N,Sca102655
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,KLLPYYZIOZFGQS-UHFFFAOYSA-N,Sca7967
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,CSYGIPIOQSVIRG-UHFFFAOYSA-N,Sca47738
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,UTQHRNZQNHJNAJ-UHFFFAOYSA-N,Sca157352
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,LDACHLNBCOVNBL-UHFFFAOYSA-N,Sca263651
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,LSFNHAFZZXYIDB-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,CTNLHENHAALKMX-UHFFFAOYSA-N,Sca208096
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,DRQRHUXWPRBMNP-UHFFFAOYSA-N,Sca102655
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,GBOCYHNQTLBNDS-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,ZGBMECOLLYUEEF-UHFFFAOYSA-N,Sca7967
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,MGIAEOVHWGNHJW-UHFFFAOYSA-N,Sca275206
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,IKXJOEAHXPIXTE-UHFFFAOYSA-N,Sca102655
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,QMRCGCBWNRHDTC-UHFFFAOYSA-N,Sca28761
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,MBPYRSULCBJQEY-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,GSLKVJWUTOOFHO-UHFFFAOYSA-N,Sca26782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,YMOGVUCSZFMKPA-RCCKNPSSSA-N,Sca123345
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,QULKREMAADOCHU-HEHNFIMWSA-N,Sca123345
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,MLIUWSBFWSVRQG-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,SZTZVLFQNRQRKS-UHFFFAOYSA-N,Sca959
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,YFBUXFYIKJBRER-UHFFFAOYSA-N,Sca149245
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,HBZLYXODYAMSLH-UHFFFAOYSA-N,Sca57014
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,WKRKBIAJAFUSOI-UHFFFAOYSA-N,Sca275142
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,IEIWULTUQINCEL-UHFFFAOYSA-N,Sca42060
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,KEQFQZOUNFMJHA-UHFFFAOYSA-N,Sca275192
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,XBYGGIAFXHDSJP-LYBHJNIJSA-N,Sca123345
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,DVMPNCIXUVJTKE-UHFFFAOYSA-N,Sca157352
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,DIPMNTOKWOPMSO-UHFFFAOYSA-N,Sca104782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,IXIUVUHHQIIALQ-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,ZYIVFBQMIVATBO-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,KKEKAJKLZLESSB-UHFFFAOYSA-N,Sca11251
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,CGDZXQIYUJFMAG-FCDQGJHFSA-N,Sca123345
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,GZMMMQKHQUFFEA-UHFFFAOYSA-N,Sca275186
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,BSOYRWMMIWLZGL-UHFFFAOYSA-N,Sca263651
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,JYOIZUOEWIMHOE-ZDUSSCGKSA-N,Sca26782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,HBJGQDFVZLTVDA-UHFFFAOYSA-N,Sca214982
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,OLGBVGGMHKVNCX-UHFFFAOYSA-N,Sca104782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,MESKGDQSFWBJSN-UHFFFAOYSA-N,Sca148874
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,PCVYJQQTOFZNQT-UHFFFAOYSA-N,Sca149082
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,LPFGHVPGOMOXRL-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,RRTHRSWEVXNJAZ-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,ZQEBCHADYFBOIT-UHFFFAOYSA-N,Sca191154
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,WNVLKTDQXHZUGV-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,FXYFPGHBBFPMEI-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,IYQPENHNLZPWEI-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,GMJUHMVIMKBELC-SANMLTNESA-N,Sca149115
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,KSOXIPZEUKWPMA-UHFFFAOYSA-N,Sca104782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,ORVLYSPTAVNDEK-UHFFFAOYSA-N,Sca93399
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,NJENIOUMKVKNRM-UHFFFAOYSA-N,Sca79914
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,DKBXZWNDVYAPOD-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,HPECYJSWEBDFOA-UHFFFAOYSA-N,Sca275184
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,PYEFPDQFAZNXLI-UHFFFAOYSA-N,Sca1183
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,PYEFPDQFAZNXLI-UHFFFAOYSA-N,Sca2388
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,PGWKGYOSINQMSU-CJLVFECKSA-N,Sca123345
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,MDPQVRLDMYVXFL-HNNXBMFYSA-N,Sca26751
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,FWFGUQBBFCETAJ-UHFFFAOYSA-N,Sca136787
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,JGQCTMHFTXGHEP-UHFFFAOYSA-N,Sca253100
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,CLJCDHLKXNEKHU-AWEZNQCLSA-N,Sca26751
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,OJMSXFJCMHLRGA-PTGBLXJZSA-N,Sca123345
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,PFKSSDJKCCMEPE-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,SUBFNUBHERPQJA-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,ZBXDUDJPTQSVHR-UHFFFAOYSA-N,Sca997
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,SUXYGJZMCWKJJI-UHFFFAOYSA-N,Sca156561
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,USTQEUSYKXURJE-NSHDSACASA-N,Sca26782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,CZTSQNOAVFMDAC-UHFFFAOYSA-N,Sca7967
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,RBUGHHDIROAPEP-UHFFFAOYSA-N,Sca275804
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,YMFSRZPLRNPVIN-UHFFFAOYSA-N,Sca102655
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,CJOQJVTZLODUGH-KRWDZBQOSA-N,Sca26751
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,FAGAPNVOWYRNED-UHFFFAOYSA-N,Sca191154
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,VATRAMGKPXJFAV-FCDQGJHFSA-N,Sca123345
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,MAAASDSZPOGPGE-ZDUSSCGKSA-N,Sca104762
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,WVGILCCRPFXQQT-ZEQRLZLVSA-N,Sca148868
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,QMMVAJULMXHTAH-UHFFFAOYSA-N,Sca157352
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,ACKXXKJTODHUOX-UHFFFAOYSA-N,Sca192559
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,DRBFRYQLZCMILT-UHFFFAOYSA-N,Sca93399
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,KLUQUTDAFSUQQQ-UHFFFAOYSA-N,Sca263651
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,IQMAIRGDVISVMU-UHFFFAOYSA-N,Sca214982
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,OOBRVBGRWPCKGK-UHFFFAOYSA-N,Sca511
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,YFIHHMAQYZRSSI-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,IKOITRSYZNZHEZ-UHFFFAOYSA-N,Sca102655
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,VFBQPPQDEDDLEP-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,HKTFGEGWADCNRV-LBPRGKRZSA-N,Sca26782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,PLYXLANLVDYNNM-UHFFFAOYSA-N,Sca93399
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,RWHKUOWZHDGYHC-UHFFFAOYSA-N,Sca42507
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,LTKYUQAQPQMHNJ-UHFFFAOYSA-N,Sca253100
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,ZHZSFNJGNIJMDB-UHFFFAOYSA-N,Sca42060
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,JDPRCFICOAYFFG-ZDUSSCGKSA-N,Sca26751
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,OUZLTSCGCAFBAX-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,AIRBIJZQXTYQEK-UHFFFAOYSA-N,Sca275798
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,FAPPNSTXRLTGTB-UHFFFAOYSA-N,Sca275178
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,CFFDFVPWHCZKAM-AWEZNQCLSA-N,Sca26751
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,RVPNRQPMZBNTBC-UHFFFAOYSA-N,Sca192557
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,IYMACANHMZIKLK-UHFFFAOYSA-N,Sca235400
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,HEOKTLLFGNGUMD-UHFFFAOYSA-N,Sca104782
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,WDTOWYPUXJXLOE-NJNXFGOHSA-N,Sca123345
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,KUJRMMJLCRLYFR-ZDUSSCGKSA-N,Sca26751
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,VUYNPJZLYCLBTQ-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,UXWQKBQYLIAPJN-UHFFFAOYSA-N,Sca149248
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,UQWLFAYGQCXZLD-UHFFFAOYSA-N,Sca4673
"Protein kinase superfamily, TKL Ser/Thr protein kinase family, RAF subfamily",BRAF,AWWVVXHFTMNPRD-UHFFFAOYSA-N,Sca275142
